nom,date,cumulative_confirmed_cases,nom_clean,new_cases,rt_proxy,cumulative_confirmed_deaths,days_since_first_case,rolling_7d_new_cases,days_since_last_case,population_density,population_density_was_missing,label_next_7d_onset,has_full_future_window
Rimba,2026-07-23,7.0,Rimba,0.0,,4.0,58,3.0,1.0,475.541098374732,0,1,True
Mangala,2026-07-23,92.0,Mangala,6.0,2.4705882352941178,60.0,56,42.0,1.0,162.268440527417,0,1,True
Adja,2026-07-23,10.0,Adja,0.0,,1.0,4,0.0,4.0,180.2161060734,0,1,True
Katwa,2026-07-23,133.0,Katwa,12.0,2.375,85.0,66,57.0,1.0,7809.37779884317,0,1,True
Boga,2026-07-23,1.0,Boga,0.0,,1.0,17,0.0,17.0,73.1151310342453,0,0,True
Gety,2026-07-23,1.0,Gety,0.0,,0.0,56,0.0,56.0,86.0299313935469,0,0,True
Kambala,2026-07-23,2.0,Kambala,0.0,,0.0,43,0.0,23.0,113.635589703185,0,0,True
Vuhovi,2026-07-23,1.0,Vuhovi,0.0,,1.0,43,0.0,43.0,380.412706373374,0,0,True
Miti-Murhesa,2026-07-23,3.0,Miti Murhesa,0.0,,1.0,63,0.0,44.0,722.651452069188,0,0,True
Nyankunde,2026-07-23,114.0,Nyankunde,0.0,5.0,30.0,66,15.0,1.0,100.872453475923,0,0,True
Kalunguta,2026-07-23,4.0,Kalunguta,0.0,,3.0,60,2.0,1.0,217.291453102909,0,1,True
Mangobo,2026-07-23,1.0,Mangobo,0.0,,1.0,13,0.0,13.0,10516.1642779903,0,0,True
Goma,2026-07-23,1.0,Goma,0.0,,0.0,66,0.0,21.0,8413.39578071933,0,0,True
Isiro,2026-07-23,8.0,Isiro,0.0,,5.0,10,7.0,1.0,157.173190370321,0,1,True
Ariwara,2026-07-23,7.0,Ariwara,0.0,,1.0,12,9.0,3.0,472.552156473714,0,0,True
Mambasa,2026-07-23,7.0,Mambasa,0.0,1.0,4.0,58,3.0,6.0,9.38305119840287,0,1,True
Boma Mangbetu,2026-07-23,6.0,Boma Mangbetu,0.0,,2.0,10,4.0,1.0,150.604080538261,0,1,True
Masereka,2026-07-23,4.0,Masereka,0.0,,0.0,43,1.0,1.0,859.910963009083,0,0,True
Aungba,2026-07-23,4.0,Aungba,0.0,,4.0,56,0.0,35.0,171.063075277196,0,1,True
Pawa,2026-07-23,7.0,Pawa,0.0,,5.0,10,4.0,1.0,164.129314559507,0,1,True
Nizi,2026-07-23,316.0,Nizi,8.0,3.490566037735849,151.0,63,185.0,1.0,671.566862038288,0,1,True
Oicha,2026-07-23,4.0,Oicha,0.0,,3.0,60,1.0,4.0,217.407676331775,0,0,True
Lolwa,2026-07-23,4.0,Lolwa,0.0,2.0,1.0,23,2.0,1.0,8.68092115622124,0,1,True
Butembo,2026-07-23,63.0,Butembo,1.0,2.833333333333333,41.0,66,17.0,1.0,3648.62216219997,0,1,True
Lubunga,2026-07-23,1.0,Lubunga (Tshopo),0.0,,0.0,13,0.0,13.0,166.304620035818,0,0,True
Bambu,2026-07-23,51.0,Bambu,0.0,3.333333333333333,10.0,64,20.0,1.0,293.755113499808,0,1,True
Damas,2026-07-23,14.0,Damas,1.0,,8.0,58,9.0,1.0,53.1851080273012,0,1,True
Logo,2026-07-23,9.0,Logo,1.0,,3.0,52,2.0,4.0,557.063799173426,0,0,True
Mabalako,2026-07-23,1.0,Mabalako,0.0,,0.0,40,0.0,40.0,224.427753196912,0,0,True
Kilo,2026-07-23,23.0,Kilo,0.0,,11.0,63,14.0,1.0,107.546199583958,0,1,True
Lita,2026-07-23,103.0,Lita,2.0,1.6923076923076923,59.0,56,44.0,1.0,228.628253664484,0,1,True
Rwampara,2026-07-23,490.0,Rwampara,9.0,1.5178571428571428,236.0,69,85.0,1.0,378.392262151519,0,1,True
Wamba,2026-07-23,7.0,Wamba,1.0,1.2857142857142858,3.0,13,9.0,6.0,32.9959663235373,0,1,True
Nia-Nia,2026-07-23,78.0,Nia Nia,0.0,2.625,43.0,40,42.0,1.0,12.2620174888054,0,1,True
Mahagi,2026-07-23,1.0,Mahagi,0.0,,1.0,8,0.0,8.0,667.021055254224,0,1,True
Kyondo,2026-07-23,10.0,Kyondo,0.0,1.0,7.0,59,3.0,3.0,287.209696136707,0,1,True
Aru,2026-07-23,5.0,Aru,0.0,,1.0,62,2.0,1.0,339.239633491485,0,0,True
Beni,2026-07-23,42.0,Beni,1.0,5.5,29.0,56,11.0,1.0,583.694814150159,0,1,True
Drodro,2026-07-23,6.0,Drodro,0.0,0.5,4.0,36,1.0,1.0,349.734033181171,0,1,True
Musienene,2026-07-23,27.0,Musienene,1.0,5.333333333333333,13.0,37,16.0,1.0,272.413057812586,0,1,True
Komanda,2026-07-23,33.0,Komanda,3.0,1.2,22.0,56,6.0,1.0,69.5013595444792,0,1,True
Makiso-Kisangani,2026-07-23,3.0,Makiso Kisangani,0.0,,3.0,13,1.0,5.0,2612.01303028921,0,1,True
Nizi,2026-07-25,350.0,Nizi,34.0,3.15625,166.0,65,202.0,2.0,671.566862038288,0,1,True
Boma Mangbetu,2026-07-25,7.0,Boma Mangbetu,1.0,,4.0,12,5.0,3.0,150.604080538261,0,1,True
Bunia,2026-07-25,762.0,Bunia,49.0,1.959183673469388,215.0,71,192.0,2.0,4336.1457340514,0,1,True
Goma,2026-07-25,1.0,Goma,0.0,,0.0,68,0.0,23.0,8413.39578071933,0,0,True
Drodro,2026-07-25,6.0,Drodro,0.0,0.5,4.0,38,1.0,3.0,349.734033181171,0,1,True
Masereka,2026-07-25,4.0,Masereka,0.0,,0.0,45,1.0,3.0,859.910963009083,0,0,True
Mongbwalu,2026-07-25,498.0,Mongbwalu,14.0,3.0816326530612246,237.0,72,151.0,2.0,49.26880991961,0,1,True
Fataki,2026-07-25,17.0,Fataki,0.0,3.6666666666666665,6.0,60,11.0,3.0,374.843916988277,0,1,True
Musienene,2026-07-25,29.0,Musienene,2.0,2.5,14.0,39,15.0,2.0,272.413057812586,0,1,True
Gety,2026-07-25,1.0,Gety,0.0,,0.0,58,0.0,58.0,86.0299313935469,0,0,True
Damas,2026-07-25,16.0,Damas,2.0,4.5,8.0,60,9.0,2.0,53.1851080273012,0,1,True
Wamba,2026-07-25,11.0,Wamba,4.0,1.8571428571428568,4.0,15,13.0,2.0,32.9959663235373,0,1,True
Miti-Murhesa,2026-07-25,3.0,Miti Murhesa,0.0,,1.0,65,0.0,46.0,722.651452069188,0,0,True
Adja,2026-07-25,11.0,Adja,1.0,,1.0,6,1.0,6.0,180.2161060734,0,0,True
Rwampara,2026-07-25,550.0,Rwampara,60.0,2.1639344262295084,238.0,71,132.0,2.0,378.392262151519,0,1,True
Nia-Nia,2026-07-25,89.0,Nia Nia,11.0,5.222222222222222,46.0,42,47.0,3.0,12.2620174888054,0,1,True
Mangala,2026-07-25,100.0,Mangala,8.0,4.545454545454546,64.0,58,50.0,2.0,162.268440527417,0,1,True
Butembo,2026-07-25,70.0,Butembo,7.0,1.6363636363636365,48.0,68,18.0,2.0,3648.62216219997,0,1,True
Isiro,2026-07-25,12.0,Isiro,4.0,,7.0,12,11.0,3.0,157.173190370321,0,1,True
Aru,2026-07-25,5.0,Aru,0.0,,4.0,64,2.0,3.0,339.239633491485,0,0,True
Mahagi,2026-07-25,3.0,Mahagi,2.0,,1.0,10,2.0,10.0,667.021055254224,0,1,True
Kyondo,2026-07-25,11.0,Kyondo,1.0,1.3333333333333333,7.0,61,4.0,5.0,287.209696136707,0,1,True
Beni,2026-07-25,43.0,Beni,1.0,2.5,30.0,58,10.0,2.0,583.694814150159,0,1,True
Komanda,2026-07-25,35.0,Komanda,2.0,2.0,24.0,58,8.0,2.0,69.5013595444792,0,1,True
Makiso-Kisangani,2026-07-25,3.0,Makiso Kisangani,0.0,,3.0,15,1.0,7.0,2612.01303028921,0,1,True
Bambu,2026-07-25,54.0,Bambu,3.0,7.666666666666667,11.0,66,23.0,3.0,293.755113499808,0,1,True
Lubunga,2026-07-25,1.0,Lubunga (Tshopo),0.0,,0.0,15,0.0,15.0,166.304620035818,0,0,True
Kilo,2026-07-25,23.0,Kilo,0.0,13.0,11.0,65,13.0,3.0,107.546199583958,0,1,True
Mambasa,2026-07-25,9.0,Mambasa,2.0,5.0,4.0,60,5.0,8.0,9.38305119840287,0,1,True
Logo,2026-07-25,9.0,Logo,0.0,,3.0,54,2.0,2.0,557.063799173426,0,0,True
Tchomia,2026-07-25,40.0,Tchomia,0.0,5.25,24.0,46,21.0,2.0,228.779480612625,0,1,True
Lita,2026-07-25,117.0,Lita,14.0,1.9615384615384612,66.0,58,51.0,2.0,228.628253664484,0,1,True
Ariwara,2026-07-25,7.0,Ariwara,0.0,,1.0,14,9.0,5.0,472.552156473714,0,0,True
Mandima,2026-07-25,13.0,Mandima,0.0,1.0,9.0,26,4.0,3.0,45.9588924986637,0,1,True
Rungu,2026-07-25,1.0,Rungu,0.0,,0.0,2,0.0,2.0,39.4587478568211,0,0,True
Katwa,2026-07-25,138.0,Katwa,5.0,2.1538461538461537,90.0,68,56.0,2.0,7809.37779884317,0,1,True
Aungba,2026-07-25,4.0,Aungba,0.0,,4.0,58,0.0,37.0,171.063075277196,0,1,True
Boga,2026-07-25,1.0,Boga,0.0,,1.0,19,0.0,19.0,73.1151310342453,0,0,True
Kambala,2026-07-25,2.0,Kambala,0.0,,0.0,45,0.0,25.0,113.635589703185,0,0,True
Nyankunde,2026-07-25,114.0,Nyankunde,0.0,5.0,31.0,68,15.0,3.0,100.872453475923,0,1,True
Oicha,2026-07-25,4.0,Oicha,0.0,,3.0,62,1.0,6.0,217.407676331775,0,0,True
Pawa,2026-07-25,7.0,Pawa,0.0,,5.0,12,4.0,3.0,164.129314559507,0,1,True
Kalunguta,2026-07-25,4.0,Kalunguta,0.0,,3.0,62,2.0,3.0,217.291453102909,0,1,True
Lolwa,2026-07-25,4.0,Lolwa,0.0,2.0,1.0,25,2.0,3.0,8.68092115622124,0,1,True
Mangobo,2026-07-25,1.0,Mangobo,0.0,,1.0,15,0.0,15.0,10516.1642779903,0,0,True
Vuhovi,2026-07-25,1.0,Vuhovi,0.0,,1.0,45,0.0,45.0,380.412706373374,0,0,True
Rimba,2026-07-25,8.0,Rimba,1.0,,4.0,60,4.0,3.0,475.541098374732,0,1,True
Mabalako,2026-07-25,1.0,Mabalako,0.0,,0.0,42,0.0,42.0,224.427753196912,0,0,True
Bambu,2026-07-26,57.0,Bambu,3.0,2.625,11.0,67,21.0,1.0,293.755113499808,0,1,True
Tchomia,2026-07-26,40.0,Tchomia,0.0,3.1666666666666665,24.0,47,19.0,3.0,228.779480612625,0,1,True
Bunia,2026-07-26,773.0,Bunia,11.0,1.3577235772357723,220.0,72,167.0,1.0,4336.1457340514,0,1,True
Beni,2026-07-26,44.0,Beni,1.0,2.0,34.0,59,10.0,1.0,583.694814150159,0,1,True
Vuhovi,2026-07-26,1.0,Vuhovi,0.0,,1.0,46,0.0,46.0,380.412706373374,0,1,True
Ariwara,2026-07-26,7.0,Ariwara,0.0,0.8,1.0,15,4.0,6.0,472.552156473714,0,0,True
Boga,2026-07-26,1.0,Boga,0.0,,1.0,20,0.0,20.0,73.1151310342453,0,0,True
Boma Mangbetu,2026-07-26,7.0,Boma Mangbetu,0.0,,4.0,13,5.0,1.0,150.604080538261,0,1,True
Adja,2026-07-26,11.0,Adja,0.0,,1.0,7,1.0,1.0,180.2161060734,0,0,True
Aru,2026-07-26,5.0,Aru,0.0,1.0,5.0,65,1.0,4.0,339.239633491485,0,0,True
Aungba,2026-07-26,5.0,Aungba,1.0,,4.0,59,1.0,38.0,171.063075277196,0,1,True
Nizi,2026-07-26,357.0,Nizi,7.0,2.554054054054054,171.0,66,189.0,1.0,671.566862038288,0,1,True
Logo,2026-07-26,9.0,Logo,0.0,,3.0,55,2.0,3.0,557.063799173426,0,0,True
Lubunga,2026-07-26,1.0,Lubunga (Tshopo),0.0,,0.0,16,0.0,16.0,166.304620035818,0,0,True
Rimba,2026-07-26,8.0,Rimba,0.0,3.0,4.0,61,3.0,1.0,475.541098374732,0,1,True
Katwa,2026-07-26,140.0,Katwa,2.0,1.5483870967741935,88.0,69,48.0,1.0,7809.37779884317,0,1,True
Kilo,2026-07-26,23.0,Kilo,0.0,6.0,11.0,66,12.0,4.0,107.546199583958,0,1,True
Mangala,2026-07-26,100.0,Mangala,0.0,2.75,64.0,59,44.0,1.0,162.268440527417,0,1,True
Komanda,2026-07-26,35.0,Komanda,0.0,2.0,24.0,59,8.0,1.0,69.5013595444792,0,1,True
Mandima,2026-07-26,13.0,Mandima,0.0,1.0,9.0,27,4.0,4.0,45.9588924986637,0,1,True
Kyondo,2026-07-26,12.0,Kyondo,1.0,1.0,7.0,62,4.0,1.0,287.209696136707,0,1,True
Wamba,2026-07-26,11.0,Wamba,0.0,0.3333333333333333,4.0,16,5.0,1.0,32.9959663235373,0,1,True
Mambasa,2026-07-26,9.0,Mambasa,0.0,0.5,4.0,61,2.0,1.0,9.38305119840287,0,1,True
Lita,2026-07-26,117.0,Lita,0.0,1.0810810810810811,66.0,59,40.0,1.0,228.628253664484,0,1,True
Butembo,2026-07-26,73.0,Butembo,3.0,1.3846153846153846,49.0,69,18.0,1.0,3648.62216219997,0,1,True
Makiso-Kisangani,2026-07-26,3.0,Makiso Kisangani,0.0,,3.0,16,1.0,8.0,2612.01303028921,0,1,True
Pawa,2026-07-26,8.0,Pawa,1.0,,6.0,13,5.0,4.0,164.129314559507,0,1,True
Lolwa,2026-07-26,4.0,Lolwa,0.0,2.0,1.0,26,2.0,4.0,8.68092115622124,0,1,True
Mahagi,2026-07-26,3.0,Mahagi,0.0,,1.0,11,2.0,1.0,667.021055254224,0,1,True
Oicha,2026-07-26,4.0,Oicha,0.0,,3.0,63,1.0,7.0,217.407676331775,0,0,True
Mangobo,2026-07-26,1.0,Mangobo,0.0,,1.0,16,0.0,16.0,10516.1642779903,0,0,True
Rungu,2026-07-26,1.0,Rungu,0.0,,0.0,3,0.0,3.0,39.4587478568211,0,0,True
Nyankunde,2026-07-26,114.0,Nyankunde,0.0,7.5,31.0,69,15.0,4.0,100.872453475923,0,1,True
Mabalako,2026-07-26,1.0,Mabalako,0.0,,0.0,43,0.0,43.0,224.427753196912,0,0,True
Fataki,2026-07-26,17.0,Fataki,0.0,1.6,6.0,61,8.0,4.0,374.843916988277,0,1,True
Kambala,2026-07-26,2.0,Kambala,0.0,,0.0,46,0.0,26.0,113.635589703185,0,0,True
Gety,2026-07-26,1.0,Gety,0.0,,0.0,59,0.0,59.0,86.0299313935469,0,0,True
Mongbwalu,2026-07-26,506.0,Mongbwalu,8.0,3.355555555555556,244.0,73,151.0,1.0,49.26880991961,0,1,True
Nia-Nia,2026-07-26,90.0,Nia Nia,1.0,3.583333333333333,47.0,43,43.0,1.0,12.2620174888054,0,1,True
Goma,2026-07-26,1.0,Goma,0.0,,0.0,69,0.0,24.0,8413.39578071933,0,0,True
Musienene,2026-07-26,29.0,Musienene,0.0,2.5,19.0,40,15.0,1.0,272.413057812586,0,1,True
Miti-Murhesa,2026-07-26,3.0,Miti Murhesa,0.0,,1.0,66,0.0,47.0,722.651452069188,0,0,True
Isiro,2026-07-26,12.0,Isiro,0.0,,7.0,13,11.0,1.0,157.173190370321,0,1,True
Damas,2026-07-26,16.0,Damas,0.0,4.5,8.0,61,9.0,1.0,53.1851080273012,0,1,True
Rwampara,2026-07-26,568.0,Rwampara,18.0,2.090909090909091,241.0,72,138.0,1.0,378.392262151519,0,1,True
Kalunguta,2026-07-26,5.0,Kalunguta,1.0,,3.0,63,3.0,4.0,217.291453102909,0,1,True
Masereka,2026-07-26,4.0,Masereka,0.0,,0.0,46,1.0,4.0,859.910963009083,0,1,True
Drodro,2026-07-26,10.0,Drodro,4.0,2.5,5.0,39,5.0,4.0,349.734033181171,0,1,True
Musienene,2026-07-27,31.0,Musienene,2.0,1.3,20.0,41,13.0,2.0,272.413057812586,0,1,True
Mabalako,2026-07-27,1.0,Mabalako,0.0,,0.0,44,0.0,44.0,224.427753196912,0,0,True
Makiso-Kisangani,2026-07-27,3.0,Makiso Kisangani,0.0,0.0,3.0,17,0.0,9.0,2612.01303028921,0,1,True
Nia-Nia,2026-07-27,92.0,Nia Nia,2.0,3.071428571428572,48.0,44,43.0,1.0,12.2620174888054,0,1,True
Mahagi,2026-07-27,4.0,Mahagi,1.0,,1.0,12,3.0,2.0,667.021055254224,0,0,True
Vuhovi,2026-07-27,1.0,Vuhovi,0.0,,1.0,47,0.0,47.0,380.412706373374,0,1,True
Mongbwalu,2026-07-27,528.0,Mongbwalu,22.0,3.733333333333333,252.0,74,168.0,1.0,49.26880991961,0,1,True
Miti-Murhesa,2026-07-27,3.0,Miti Murhesa,0.0,,1.0,67,0.0,48.0,722.651452069188,0,0,True
Mandima,2026-07-27,16.0,Mandima,3.0,1.75,12.0,28,7.0,5.0,45.9588924986637,0,0,True
Mangala,2026-07-27,100.0,Mangala,0.0,2.8,64.0,60,42.0,2.0,162.268440527417,0,1,True
Nyankunde,2026-07-27,114.0,Nyankunde,0.0,7.5,31.0,70,15.0,5.0,100.872453475923,0,1,True
Masereka,2026-07-27,4.0,Masereka,0.0,,0.0,47,1.0,5.0,859.910963009083,0,1,True
Adja,2026-07-27,11.0,Adja,0.0,,1.0,8,1.0,2.0,180.2161060734,0,0,True
Mangobo,2026-07-27,1.0,Mangobo,0.0,,1.0,17,0.0,17.0,10516.1642779903,0,0,True
Ariwara,2026-07-27,7.0,Ariwara,0.0,0.8,1.0,16,4.0,7.0,472.552156473714,0,0,True
Mambasa,2026-07-27,9.0,Mambasa,0.0,0.5,4.0,62,2.0,2.0,9.38305119840287,0,1,True
Butembo,2026-07-27,75.0,Butembo,2.0,1.2,61.0,70,18.0,1.0,3648.62216219997,0,1,True
Lubunga,2026-07-27,1.0,Lubunga (Tshopo),0.0,,0.0,17,0.0,17.0,166.304620035818,0,0,True
Rwampara,2026-07-27,585.0,Rwampara,17.0,2.071428571428572,244.0,73,145.0,1.0,378.392262151519,0,1,True
Bunia,2026-07-27,801.0,Bunia,28.0,1.3432835820895523,232.0,73,180.0,1.0,4336.1457340514,0,1,True
Damas,2026-07-27,16.0,Damas,0.0,4.5,8.0,62,9.0,2.0,53.1851080273012,0,1,True
Drodro,2026-07-27,10.0,Drodro,0.0,2.5,5.0,40,5.0,1.0,349.734033181171,0,1,True
Fataki,2026-07-27,17.0,Fataki,0.0,0.8571428571428571,6.0,62,6.0,5.0,374.843916988277,0,1,True
Boma Mangbetu,2026-07-27,7.0,Boma Mangbetu,0.0,1.5,4.0,14,3.0,2.0,150.604080538261,0,1,True
Gety,2026-07-27,1.0,Gety,0.0,,0.0,60,0.0,60.0,86.0299313935469,0,0,True
Goma,2026-07-27,1.0,Goma,0.0,,0.0,70,0.0,25.0,8413.39578071933,0,0,True
Isiro,2026-07-27,12.0,Isiro,0.0,4.5,7.0,14,9.0,2.0,157.173190370321,0,1,True
Boga,2026-07-27,1.0,Boga,0.0,,1.0,21,0.0,21.0,73.1151310342453,0,0,True
Kalunguta,2026-07-27,5.0,Kalunguta,0.0,,3.0,64,3.0,1.0,217.291453102909,0,1,True
Kambala,2026-07-27,2.0,Kambala,0.0,,0.0,47,0.0,27.0,113.635589703185,0,0,True
Rungu,2026-07-27,1.0,Rungu,0.0,,0.0,4,0.0,4.0,39.4587478568211,0,0,True
Aru,2026-07-27,5.0,Aru,0.0,1.0,5.0,66,1.0,5.0,339.239633491485,0,0,True
Rimba,2026-07-27,8.0,Rimba,0.0,3.0,4.0,62,3.0,2.0,475.541098374732,0,1,True
Nizi,2026-07-27,360.0,Nizi,3.0,1.7234042553191489,172.0,67,162.0,1.0,671.566862038288,0,1,True
Katwa,2026-07-27,145.0,Katwa,5.0,1.2702702702702702,91.0,70,47.0,1.0,7809.37779884317,0,1,True
Tchomia,2026-07-27,41.0,Tchomia,1.0,2.7142857142857144,24.0,48,19.0,4.0,228.779480612625,0,1,True
Kilo,2026-07-27,28.0,Kilo,5.0,8.5,11.0,67,17.0,5.0,107.546199583958,0,1,True
Komanda,2026-07-27,36.0,Komanda,1.0,2.25,25.0,60,9.0,2.0,69.5013595444792,0,1,True
Kyondo,2026-07-27,12.0,Kyondo,0.0,0.6,7.0,63,3.0,1.0,287.209696136707,0,1,True
Bambu,2026-07-27,57.0,Bambu,0.0,3.0,12.0,68,21.0,1.0,293.755113499808,0,1,True
Lita,2026-07-27,121.0,Lita,4.0,1.2222222222222223,67.0,60,44.0,2.0,228.628253664484,0,1,True
Logo,2026-07-27,9.0,Logo,0.0,,3.0,56,2.0,4.0,557.063799173426,0,1,True
Pawa,2026-07-27,8.0,Pawa,0.0,,6.0,14,5.0,1.0,164.129314559507,0,1,True
Aungba,2026-07-27,5.0,Aungba,0.0,,4.0,60,1.0,1.0,171.063075277196,0,1,True
Lolwa,2026-07-27,4.0,Lolwa,0.0,2.0,1.0,27,2.0,5.0,8.68092115622124,0,1,True
Oicha,2026-07-27,4.0,Oicha,0.0,,3.0,64,1.0,8.0,217.407676331775,0,0,True
Beni,2026-07-27,46.0,Beni,2.0,1.125,37.0,60,9.0,1.0,583.694814150159,0,1,True
Wamba,2026-07-27,11.0,Wamba,0.0,0.3333333333333333,4.0,17,5.0,2.0,32.9959663235373,0,1,True
